VIASPAN (UW/BELZER)	FLUSHSOL	N	300
EUROCOLLINS	FLUSHSOL	N	301
MODIFIED COLLINS	FLUSHSOL	N	302
CARDIOPLEGE	FLUSHSOL	N	303
PULMOPLEGE	FLUSHSOL	N	304
SALINE	FLUSHSOL	N	305
RINGERS	FLUSHSOL	N	306
CELSIOR	FLUSHSOL	N	307
CUSTODIOL	FLUSHSOL	N	308
PERFADEX	FLUSHSOL	N	309
NO FLUSH	FLUSHSOL	N	310
BELZER MPS/KPS - 1	FLUSHSOL	N	311
HTK/CUSTODIOL	FLUSHSOL	N	312
UW/BELZER COLD STORAGE/VIASPAN/SPS-1	FLUSHSOL	N	313
UNKNOWN	FLUSHSOL	N	998
OTHER SPECIFY	FLUSHSOL	N	999
Unknown	FLUSHSOL	N	**OTHER**
Not Reported	HISTCAN	N	Null or Missing
NO	HISTCAN	N	1
SKIN - SQUAMOUS, BASAL CELL	HISTCAN	N	2
SKIN - MELANOMA	HISTCAN	N	3
CNS TUMOR - ASTROCYTOMA	HISTCAN	N	4
CNS TUMOR - GLIOBLASTOMA MULTIFORME	HISTCAN	N	5
CNS TUMOR - MEDULLOBLASTOMA	HISTCAN	N	6
CNS TUMOR - NEUROBLASTOMA	HISTCAN	N	7
CNS TUMOR - ANGIOBLASTOMA	HISTCAN	N	8
CNS TUMOR - MENINGIOMA	HISTCAN	N	9
CNS TUMOR - OTHER	HISTCAN	N	12
GENITOURINARY - BLADDER	HISTCAN	N	13
GENITOURINARY - UTERINE CERVIX	HISTCAN	N	14
GENITOURINARY - UTERINE BODY ENDOMETRIAL	HISTCAN	N	15
GENITOURINARY - UTERINE BODY CHORIOCARCINOMA	HISTCAN	N	16
GENITOURINARY - VULVA	HISTCAN	N	17
GENITOURINARY - OVARIAN	HISTCAN	N	18
GENITOURINARY - PENIS, TESTICULAR	HISTCAN	N	19
GENITOURINARY - PROSTATE	HISTCAN	N	20
GENITOURINARY - KIDNEY	HISTCAN	N	21
GENITOURINARY - UNKNOWN	HISTCAN	N	22
GASTROINTESTINAL - ESOPHAGEAL	HISTCAN	N	23
GASTROINTESTINAL - STOMACH	HISTCAN	N	24
GASTROINTESTINAL - SMALL INTESTINE	HISTCAN	N	25
GASTROINTESTINAL - COLO-RECTAL	HISTCAN	N	26
GASTROINTESTINAL - LIVER & BILIARY TRACT	HISTCAN	N	27
GASTROINTESTINAL - PANCREAS	HISTCAN	N	28
BREAST	HISTCAN	N	29
THYROID	HISTCAN	N	30
TONGUE/THROAT	HISTCAN	N	32
LARYNX	HISTCAN	N	33
LUNG (include bronchial)	HISTCAN	N	34
LEUKEMIA/LYMPHOMA	HISTCAN	N	35
UNKNOWN	HISTCAN	N	998
OTHER, SPECIFY	HISTCAN	N	999
Unknown	HISTCAN	N	**OTHER**
Not Reported	HISTDIAB	N	Null or Missing
NO	HISTDIAB	N	1
YES, 0-5 YEARS	HISTDIAB	N	2
YES, 6-10 YEARS	HISTDIAB	N	3
YES, >10 YEARS	HISTDIAB	N	4
YES, DURATION UNKNOWN	HISTDIAB	N	5
UNKNOWN	HISTDIAB	N	998
Unknown	HISTDIAB	N	**OTHER**
Not Reported	HISTHYPE	N	Null or Missing
NO	HISTHYPE	N	1
YES, 0-5 YEARS	HISTHYPE	N	2
YES, 6-10 YEARS	HISTHYPE	N	3
YES, >10 YEARS	HISTHYPE	N	4
YES, UNKNOWN DURATION	HISTHYPE	N	5
UNKNOWN	HISTHYPE	N	998
Unknown	HISTHYPE	N	**OTHER**
Dopamine	INO_MEDS	N	1
Dobutamine	INO_MEDS	N	2
Epinephrine	INO_MEDS	N	3
Levophed	INO_MEDS	N	4
Neosynephrine	INO_MEDS	N	5
Isoproterenol (Isuprel)	INO_MEDS	N	6
Other, specify	INO_MEDS	N	999
mcg/kg/min	INO_UNIT	N	1
mcg/min	INO_UNIT	N	2
mg/min	INO_UNIT	N	3
units/hr	INO_UNIT	N	4
mcg/hr	INO_UNIT	N	5
Not Reported	INSDEPDU	N	Null or Missing
NO	INSDEPDU	N	1
YES, 0-5 YEARS	INSDEPDU	N	2
YES, 6-10 YEARS	INSDEPDU	N	3
YES, >10 YEARS	INSDEPDU	N	4
YES, DURATION UNKNOWN	INSDEPDU	N	5
UNKNOWN	INSDEPDU	N	998
Unknown	INSDEPDU	N	**OTHER**
Not Reported	KIGLUMER	N	Null or Missing
0-5	KIGLUMER	N	1
6-10	KIGLUMER	N	2
11-15	KIGLUMER	N	3
16-20	KIGLUMER	N	4
20+	KIGLUMER	N	5
Indeterminate	KIGLUMER	N	6
Unknown	KIGLUMER	N	**OTHER**
Not Reported	LIPERCEN	N	Null or Missing
0 - 19% (small)	LIPERCEN	N	1
20 - 35% (moderate)	LIPERCEN	N	2
Greater than 35% (large)	LIPERCEN	N	3
Inconclusive Results	LIPERCEN	N	4
Unknown	LIPERCEN	N	998
Unknown	LIPERCEN	N	**OTHER**
Not Reported	LIPERF	N	Null or Missing
Normothermic	LIPERF	N	1
Hypothermic	LIPERF	N	2
Other/Specify	LIPERF	N	999
Unknown	LIPERF	N	**OTHER**
Not Reported	LVEJECTF	N	Null or Missing
Segmental Abnormalities	LVEJECTF	N	1
Global Abnormalities	LVEJECTF	N	2
Segmental and Global Abnormalities	LVEJECTF	N	3
No Abnormalities	LVEJECTF	N	4
Unknown	LVEJECTF	N	**OTHER**
Not Reported	LVEJECTM	N	Null or Missing
Echo	LVEJECTM	N	1
MUGA	LVEJECTM	N	2
Angiogram	LVEJECTM	N	3
Unknown	LVEJECTM	N	**OTHER**
Not Reported	MEDEXAMR	N	Null or Missing
NO	MEDEXAMR	N	1
YES, MEDICAL EXAMINER  CONSENTED	MEDEXAMR	N	2
YES, MEDICAL EXAMINER REFUSED CONSENT	MEDEXAMR	N	3
UNKNOWN	MEDEXAMR	N	998
Unknown	MEDEXAMR	N	**OTHER**
Not Reported	NOTRECOV	N	Null or Missing
POOR ORGAN FUNCTION	NOTRECOV	N	200
CARDIAC ARREST	NOTRECOV	N	201
INFECTION	NOTRECOV	N	202
POSITIVE HEPATITIS	NOTRECOV	N	203
POSITIVE HIV	NOTRECOV	N	204
DISEASED ORGAN	NOTRECOV	N	205
ANATOMICAL ABNORMALITIES (not valid for PA or PA segments)	NOTRECOV	N	206
VASCULAR DAMAGE	NOTRECOV	N	207
NO RECIPIENT LOCATED	NOTRECOV	N	208
DONOR MEDICAL HISTORY	NOTRECOV	N	209
DONOR SOCIAL HISTORY	NOTRECOV	N	210
POSITIVE HTLV - 1	NOTRECOV	N	211
BIOPSY FINDINGS	NOTRECOV	N	212
SURGICAL DAMAGE IN OR	NOTRECOV	N	213
NO LOCAL RECOVERY TEAM	NOTRECOV	N	214
ORGAN REFUSED BY ALL REGIONAL PROGRAM	NOTRECOV	N	215
ORGAN REFUSED BY ALL NATIONAL PROGRAM	NOTRECOV	N	216
ORGAN REFUSED BY ALL PROGRAMS WITH URGENT NEED	NOTRECOV	N	217
RULED OUT AFTER EVALUATION IN OR	NOTRECOV	N	218
RULED OUT DUE TO BIOPSY	NOTRECOV	N	219
EJECTION FRACTION < 50%	NOTRECOV	N	220
Po2 < 200 ON o2 CHALLENGE	NOTRECOV	N	221
HEMODYNAMICALLY UNSTABLE DONOR	NOTRECOV	N	222
TRAUMA TO ORGAN	NOTRECOV	N	223
+ GRAM STAIN	NOTRECOV	N	224
TIME CONSTRAINTS	NOTRECOV	N	225
MEDICAL EXAMINER RESTRICTED	NOTRECOV	N	226
REPLACED/ABERRANT RHA OR CHA TRAVERSING HEAD OF PA (valid only for PA and PA segments)	NOTRECOV	N	227
IPDA-SMA JUNCTION IDENTIFIED WITHIN 5MM FROM RHA JUNCTION (valid only for PA and PA segments)	NOTRECOV	N	228
IPDA ORIGINATING DIRECTLY FROM RHA (valid only for PA and PA segments)	NOTRECOV	N	229
OTHER ANATOMICAL ABNORMALITY (valid only for PA and PA segments)	NOTRECOV	N	230
DONOR HISTORY- UNDETERMINED- MEDICAL OR	NOTRECOV	N	295
Converted anatomical abnormalities (206 for PA and PA seg) - Inactive	NOTRECOV	N	296
OTHER SPECIFY	NOTRECOV	N	299
Unknown	NOTRECOV	N	**OTHER**
Not Reported	ORGDISPO	N	Null or Missing
Organ Transplanted Locally	ORGDISPO	N	501
Organ Transplanted Shared	ORGDISPO	N	502
Islet Cells Transplanted	ORGDISPO	N	521
Exported Out of U.S., transplanted	ORGDISPO	N	522
Organ Transplanted in the U.S.	ORGDISPO	N	530
Unknown	ORGDISPO	N	**OTHER**
Local	PLACED	N	1
Organ Center	PLACED	N	2
Not Reported	PUMPDEV	N	Null or Missing
ORS:LifePort	PUMPDEV	N	0
Waters:RM3	PUMPDEV	N	1
Other specify	PUMPDEV	N	2
Waters:Waves	PUMPDEV	N	3
Unknown	PUMPDEV	N	**OTHER**
Not Reported	RECOVNOT	N	Null or Missing
Recov. for TX: Discarded Locally	RECOVNOT	N	503
Recov. for TX: Shared and Discarded	RECOVNOT	N	504
Recov. for TX: Submitted for Research	RECOVNOT	N	505
Recov. for TX: Sent for Heart Valves	RECOVNOT	N	506
Organ Exported Outside of U.S.	RECOVNOT	N	507
Recov. for TX: Whole PA/PI, processed for islets, not transplanted or transplant unknown	RECOVNOT	N	508
Recov. for TX: Sent for Ex-corp Liver	RECOVNOT	N	509
Recov. for TX: Sent for Hepatocytes	RECOVNOT	N	514
Recov. for TX: Pancreas sent for Technical Reasons (for DMS use only)	RECOVNOT	N	520
Exported, not transplanted or transplant unknown	RECOVNOT	N	523
Recov. for TX: Discarded	RECOVNOT	N	531
Unknown	RECOVNOT	N	**OTHER**
Not Reported	RECOVOTH	N	Null or Missing
Recovered for Research	RECOVOTH	N	510
Recovered for Heart Valves	RECOVOTH	N	511
Recovered for Pancreas Islet Cells	RECOVOTH	N	512
Recovered for Extra-corporeal Liver	RECOVOTH	N	513
Recovered only for purpose Hepatocytes	RECOVOTH	N	515
Recovered Organ for Technical Reasons	RECOVOTH	N	516
Unknown	RECOVOTH	N	**OTHER**
Not Reported	SERSTAT	C	
Cannot Disclose	SERSTAT	C	C
Indeterminate	SERSTAT	C	I
Negative	SERSTAT	C	N
Not Done	SERSTAT	C	ND
Positive	SERSTAT	C	P
Pending	SERSTAT	C	PD
Unknown	SERSTAT	C	U
Unknown	SERSTAT	C	**OTHER**
Not Reported	STORSOLN	N	Null or Missing
VIASPAN (UW/BELZER)	STORSOLN	N	400
EUROCOLLINS	STORSOLN	N	401
MODIFIED COLLINS	STORSOLN	N	402
SALINE	STORSOLN	N	403
RINGERS	STORSOLN	N	404
CELSIOR	STORSOLN	N	405
CUSTODIOL	STORSOLN	N	406
PERFADEX	STORSOLN	N	407
CARDIOPLEGE	STORSOLN	N	408
PULMOPLEGE	STORSOLN	N	409
UNKNOWN	STORSOLN	N	998
OTHER SPECIFY	STORSOLN	N	999
Unknown	STORSOLN	N	**OTHER**
Not Reported	TIMEZONE	N	Null or Missing
Eastern	TIMEZONE	N	1
Central	TIMEZONE	N	2
Mountain	TIMEZONE	N	3
Pacific	TIMEZONE	N	4
Alaska	TIMEZONE	N	5
Hawaii	TIMEZONE	N	6
Atlantic	TIMEZONE	N	7
Unknown	TIMEZONE	N	**OTHER**
Not Reported	TRANSFUS	N	Null or Missing
NONE	TRANSFUS	N	0
1 - 5	TRANSFUS	N	1
6 - 10	TRANSFUS	N	2
GREATER THAN 10	TRANSFUS	N	3
UNKNOWN	TRANSFUS	N	998
Unknown	TRANSFUS	N	**OTHER**
Not Reported	WKGRPHLA	N	Null or Missing
0	WKGRPHLA	N	0
Positive	WKGRPHLA	N	95
Negative	WKGRPHLA	N	96
Confirmed Blank	WKGRPHLA	N	98
Not Tested	WKGRPHLA	N	99
Unknown	WKGRPHLA	N	998
Unknown	WKGRPHLA	N	**OTHER**
Not Reported	WRTCNOB	N	Null or Missing
NO	WRTCNOB	N	1
YES, CONSENT OBTAINED BY PHYSICIAN	WRTCNOB	N	2
YES, CONSENT OBTAINED BY NURSE	WRTCNOB	N	3
YES, CONSENT OBTAINED BY CLERGY	WRTCNOB	N	4
YES, CONSENT OBTAINED BY OPO COORDINATOR	WRTCNOB	N	5
YES, CONSENT OBTAINED BY SOCIAL WORKER	WRTCNOB	N	6
YES, CONSENT OBTAINED BY OTHER, SPECIFY:	WRTCNOB	N	999
Unknown	WRTCNOB	N	**OTHER**
